Wall time,Step,Value
1754935188.4845414,46890,7.079826831817627
1754935225.178434,47063,6.902291774749756
1754935226.0223079,47067,7.002545356750488
1754935229.3770034,47083,7.0086140632629395
1754935423.2140477,47999,7.002355575561523
1754935463.3656316,48189,7.063481330871582
1754935700.567184,49314,6.996697902679443
1754936224.8382835,51797,6.870869159698486
1754936254.6071606,51936,6.870278358459473
1754936271.3770173,52013,6.786381244659424
1754936352.8747716,52399,6.69409704208374
1754936699.7483351,54041,6.613568305969238
1754936815.7786171,54592,6.82568883895874
1754936979.5216222,55367,6.789680480957031
1754937007.516094,55499,6.793901443481445
1754937034.920686,55629,6.866231918334961
1754937053.7909417,55718,6.765829563140869
1754937109.5736947,55982,6.664310455322266
1754937665.3043988,58615,6.661588668823242
1754937673.6927493,58655,6.5988383293151855
1754937718.145591,58865,6.679192066192627
1754938723.3152845,63622,6.542504787445068
1754938783.0811327,63905,6.687488555908203
1754939102.0909317,65417,6.604051113128662
1754939166.3729172,65722,6.587632656097412
1754939286.500716,66292,6.434024810791016
1754939362.4803793,66652,6.4908528327941895
1754939365.033332,66664,6.358068943023682
1754939368.374882,66680,6.448944091796875
1754939611.4452226,67834,6.335179328918457
1754939624.920911,67898,6.499332904815674
1754939770.418909,68587,6.300256729125977
1754939820.7701077,68826,6.580073356628418
1754939871.7313442,69066,6.470424652099609
1754940313.1540878,71159,6.247286796569824
1754940798.4286592,73453,6.388705253601074
1754941148.4644542,75110,6.253789901733398
1754941156.1575165,75146,6.135062217712402
1754941676.8260643,77609,6.28005838394165
1754941778.1985662,78089,6.137225151062012
1754942018.8190722,79230,6.183636665344238
1754942087.281291,79554,6.104455947875977
1754942853.486423,83176,5.70726203918457
1754942984.147155,83795,5.798561096191406
1754943087.050323,84281,5.780474662780762
1754943208.9096837,84858,5.864439010620117
1754943366.846199,85605,5.857792854309082
1754943534.718169,86402,5.571742534637451
1754943729.0760849,87321,5.602443695068359
1754943853.4434876,87909,5.663750648498535
1754943920.0749166,88224,5.694574356079102
1754943990.0570261,88557,5.694514751434326
1754944048.4817011,88832,5.607323169708252
1754944304.064107,90044,5.668578147888184
1754944330.9978228,90172,5.632171154022217
1754944594.4821398,91420,5.584335803985596
1754944661.3280497,91737,5.477571487426758
1754944685.177124,91850,5.609322547912598
1754944875.6705854,92751,5.5490570068359375
1754946576.36056,100796,5.377856731414795
1754946605.4136913,100934,5.370604515075684
1754947001.3641806,102806,5.3739166259765625
1754947092.4874866,103236,5.235595226287842
1754947236.3181243,103917,5.274109840393066
1754947340.9002473,104413,5.255023002624512
1754947910.8405452,107116,5.337183952331543
1754947948.2533755,107292,5.249706745147705
1754948069.796883,107868,5.345852851867676
1754948087.4877133,107952,5.325196266174316
1754948525.783371,110026,5.255862712860107
1754949407.8178027,114204,5.183802604675293
1754949653.121567,115362,5.022043704986572
